Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
3110	wheeler237	1546763737.403	   135.524	0	0	0	0	./wrapper1.sh \[7.0,4.8,3110\] > conn.log
3115	wheeler246	1546763785.907	    89.185	0	0	0	0	./wrapper1.sh \[7.2,-4.4,3115\] > conn.log
3111	wheeler230	1546763744.920	   133.519	0	0	0	0	./wrapper1.sh \[7.0,5.0,3111\] > conn.log
3116	wheeler238	1546763817.112	    91.009	0	0	0	0	./wrapper1.sh \[7.2,-4.2,3116\] > conn.log
3117	wheeler233	1546763818.662	    89.756	0	0	0	0	./wrapper1.sh \[7.2,-4.0,3117\] > conn.log
3118	wheeler232	1546763831.754	    90.498	0	0	0	0	./wrapper1.sh \[7.2,-3.8,3118\] > conn.log
3119	wheeler240	1546763842.453	    88.845	0	0	0	0	./wrapper1.sh \[7.2,-3.6,3119\] > conn.log
3120	wheeler239	1546763845.423	    88.404	0	0	0	0	./wrapper1.sh \[7.2,-3.4,3120\] > conn.log
3122	wheeler231	1546763860.363	    89.496	0	0	0	0	./wrapper1.sh \[7.2,-3.0,3122\] > conn.log
3121	wheeler236	1546763859.288	    91.523	0	0	0	0	./wrapper1.sh \[7.2,-3.2,3121\] > conn.log
3123	wheeler235	1546763867.709	    94.152	0	0	0	0	./wrapper1.sh \[7.2,-2.8,3123\] > conn.log
3124	wheeler228	1546763872.322	    89.588	0	0	0	0	./wrapper1.sh \[7.2,-2.6,3124\] > conn.log
3125	wheeler237	1546763872.940	    89.978	0	0	0	0	./wrapper1.sh \[7.2,-2.4,3125\] > conn.log
3126	wheeler246	1546763875.106	    88.450	0	0	0	0	./wrapper1.sh \[7.2,-2.2,3126\] > conn.log
3127	wheeler230	1546763878.454	    90.269	0	0	0	0	./wrapper1.sh \[7.2,-2.0,3127\] > conn.log
3128	wheeler238	1546763908.137	    89.457	0	0	0	0	./wrapper1.sh \[7.2,-1.8,3128\] > conn.log
3129	wheeler233	1546763908.431	    92.351	0	0	0	0	./wrapper1.sh \[7.2,-1.6,3129\] > conn.log
3130	wheeler232	1546763922.265	    89.046	0	0	0	0	./wrapper1.sh \[7.2,-1.4,3130\] > conn.log
3131	wheeler240	1546763931.310	    91.092	0	0	0	0	./wrapper1.sh \[7.2,-1.2,3131\] > conn.log
3132	wheeler239	1546763933.841	    92.261	0	0	0	0	./wrapper1.sh \[7.2,-1.0,3132\] > conn.log
3134	wheeler236	1546763950.823	    93.069	0	0	0	0	./wrapper1.sh \[7.2,-0.6,3134\] > conn.log
3133	wheeler231	1546763949.875	   107.880	0	0	0	0	./wrapper1.sh \[7.2,-0.8,3133\] > conn.log
3138	wheeler246	1546763963.570	    95.390	0	0	0	0	./wrapper1.sh \[7.2,0.2,3138\] > conn.log
3137	wheeler237	1546763962.930	    96.083	0	0	0	0	./wrapper1.sh \[7.2,0.0,3137\] > conn.log
3136	wheeler228	1546763961.922	    98.340	0	0	0	0	./wrapper1.sh \[7.2,-0.2,3136\] > conn.log
3135	wheeler235	1546763961.874	    98.639	0	0	0	0	./wrapper1.sh \[7.2,-0.4,3135\] > conn.log
3139	wheeler230	1546763968.735	    94.082	0	0	0	0	./wrapper1.sh \[7.2,0.4,3139\] > conn.log
3140	wheeler238	1546763997.611	    94.228	0	0	0	0	./wrapper1.sh \[7.2,0.6,3140\] > conn.log
3141	wheeler233	1546764000.793	    95.914	0	0	0	0	./wrapper1.sh \[7.2,0.8,3141\] > conn.log
3142	wheeler232	1546764011.324	    95.945	0	0	0	0	./wrapper1.sh \[7.2,1.0,3142\] > conn.log
3143	wheeler240	1546764022.413	    97.630	0	0	0	0	./wrapper1.sh \[7.2,1.2,3143\] > conn.log
3144	wheeler239	1546764026.114	    98.346	0	0	0	0	./wrapper1.sh \[7.2,1.4,3144\] > conn.log
3145	wheeler236	1546764043.907	   102.471	0	0	0	0	./wrapper1.sh \[7.2,1.6,3145\] > conn.log
3146	wheeler231	1546764057.769	   105.188	0	0	0	0	./wrapper1.sh \[7.2,1.8,3146\] > conn.log
3147	wheeler246	1546764058.972	   107.150	0	0	0	0	./wrapper1.sh \[7.2,2.0,3147\] > conn.log
3148	wheeler237	1546764059.026	   112.354	0	0	0	0	./wrapper1.sh \[7.2,2.2,3148\] > conn.log
3149	wheeler228	1546764060.274	   113.371	0	0	0	0	./wrapper1.sh \[7.2,2.4,3149\] > conn.log
3150	wheeler235	1546764060.526	   115.454	0	0	0	0	./wrapper1.sh \[7.2,2.6,3150\] > conn.log
3151	wheeler230	1546764062.827	   117.317	0	0	0	0	./wrapper1.sh \[7.2,2.8,3151\] > conn.log
3152	wheeler238	1546764091.855	   117.302	0	0	0	0	./wrapper1.sh \[7.2,3.0,3152\] > conn.log
3153	wheeler233	1546764096.719	   119.516	0	0	0	0	./wrapper1.sh \[7.2,3.2,3153\] > conn.log
3154	wheeler232	1546764107.281	   120.335	0	0	0	0	./wrapper1.sh \[7.2,3.4,3154\] > conn.log
3155	wheeler240	1546764120.057	   123.078	0	0	0	0	./wrapper1.sh \[7.2,3.6,3155\] > conn.log
3156	wheeler239	1546764124.476	   127.866	0	0	0	0	./wrapper1.sh \[7.2,3.8,3156\] > conn.log
3163	wheeler230	1546764180.157	    88.330	0	0	0	0	./wrapper1.sh \[7.4,-5.0,3163\] > conn.log
3157	wheeler236	1546764146.391	   132.312	0	0	0	0	./wrapper1.sh \[7.2,4.0,3157\] > conn.log
3164	wheeler238	1546764209.172	    89.374	0	0	0	0	./wrapper1.sh \[7.4,-4.8,3164\] > conn.log
3158	wheeler231	1546764162.974	   136.354	0	0	0	0	./wrapper1.sh \[7.2,4.2,3158\] > conn.log
3159	wheeler246	1546764166.134	   137.566	0	0	0	0	./wrapper1.sh \[7.2,4.4,3159\] > conn.log
3165	wheeler233	1546764216.248	    90.458	0	0	0	0	./wrapper1.sh \[7.4,-4.6,3165\] > conn.log
3160	wheeler237	1546764171.393	   137.925	0	0	0	0	./wrapper1.sh \[7.2,4.6,3160\] > conn.log
3161	wheeler228	1546764173.659	   135.886	0	0	0	0	./wrapper1.sh \[7.2,4.8,3161\] > conn.log
3162	wheeler235	1546764175.993	   133.773	0	0	0	0	./wrapper1.sh \[7.2,5.0,3162\] > conn.log
3166	wheeler232	1546764227.629	    89.562	0	0	0	0	./wrapper1.sh \[7.4,-4.4,3166\] > conn.log
3167	wheeler240	1546764243.150	    88.594	0	0	0	0	./wrapper1.sh \[7.4,-4.2,3167\] > conn.log
3168	wheeler239	1546764252.354	    89.513	0	0	0	0	./wrapper1.sh \[7.4,-4.0,3168\] > conn.log
3169	wheeler230	1546764268.501	    88.404	0	0	0	0	./wrapper1.sh \[7.4,-3.8,3169\] > conn.log
3170	wheeler236	1546764278.715	    89.768	0	0	0	0	./wrapper1.sh \[7.4,-3.6,3170\] > conn.log
3171	wheeler238	1546764298.560	    92.692	0	0	0	0	./wrapper1.sh \[7.4,-3.4,3171\] > conn.log
3173	wheeler246	1546764303.718	    89.828	0	0	0	0	./wrapper1.sh \[7.4,-3.0,3173\] > conn.log
3172	wheeler231	1546764299.338	    94.276	0	0	0	0	./wrapper1.sh \[7.4,-3.2,3172\] > conn.log
3174	wheeler233	1546764306.718	    90.370	0	0	0	0	./wrapper1.sh \[7.4,-2.8,3174\] > conn.log
3175	wheeler237	1546764309.331	    91.151	0	0	0	0	./wrapper1.sh \[7.4,-2.6,3175\] > conn.log
3176	wheeler228	1546764309.557	    93.288	0	0	0	0	./wrapper1.sh \[7.4,-2.4,3176\] > conn.log
3177	wheeler235	1546764309.777	    93.620	0	0	0	0	./wrapper1.sh \[7.4,-2.2,3177\] > conn.log
3178	wheeler232	1546764317.204	    90.674	0	0	0	0	./wrapper1.sh \[7.4,-2.0,3178\] > conn.log
3179	wheeler240	1546764331.758	    87.549	0	0	0	0	./wrapper1.sh \[7.4,-1.8,3179\] > conn.log
3180	wheeler239	1546764341.883	    87.575	0	0	0	0	./wrapper1.sh \[7.4,-1.6,3180\] > conn.log
3181	wheeler230	1546764356.919	    90.327	0	0	0	0	./wrapper1.sh \[7.4,-1.4,3181\] > conn.log
3182	wheeler236	1546764368.497	    90.345	0	0	0	0	./wrapper1.sh \[7.4,-1.2,3182\] > conn.log
3183	wheeler238	1546764391.266	    92.312	0	0	0	0	./wrapper1.sh \[7.4,-1.0,3183\] > conn.log
3185	wheeler231	1546764393.671	    97.505	0	0	0	0	./wrapper1.sh \[7.4,-0.6,3185\] > conn.log
3186	wheeler233	1546764397.134	    95.233	0	0	0	0	./wrapper1.sh \[7.4,-0.4,3186\] > conn.log
3184	wheeler246	1546764393.613	   124.219	0	0	0	0	./wrapper1.sh \[7.4,-0.8,3184\] > conn.log
3190	wheeler232	1546764407.893	   116.203	0	0	0	0	./wrapper1.sh \[7.4,0.4,3190\] > conn.log
3192	wheeler239	1546764429.471	    94.779	0	0	0	0	./wrapper1.sh \[7.4,0.8,3192\] > conn.log
3188	wheeler228	1546764402.856	   121.831	0	0	0	0	./wrapper1.sh \[7.4,0.0,3188\] > conn.log
3189	wheeler235	1546764403.408	   121.556	0	0	0	0	./wrapper1.sh \[7.4,0.2,3189\] > conn.log
3187	wheeler237	1546764400.494	   126.180	0	0	0	0	./wrapper1.sh \[7.4,-0.2,3187\] > conn.log
3193	wheeler230	1546764447.286	    96.256	0	0	0	0	./wrapper1.sh \[7.4,1.0,3193\] > conn.log
3194	wheeler236	1546764458.853	    97.677	0	0	0	0	./wrapper1.sh \[7.4,1.2,3194\] > conn.log
3195	wheeler238	1546764483.594	   105.189	0	0	0	0	./wrapper1.sh \[7.4,1.4,3195\] > conn.log
3196	wheeler231	1546764491.190	   101.727	0	0	0	0	./wrapper1.sh \[7.4,1.6,3196\] > conn.log
3197	wheeler233	1546764492.380	   104.704	0	0	0	0	./wrapper1.sh \[7.4,1.8,3197\] > conn.log
3198	wheeler246	1546764517.848	   108.263	0	0	0	0	./wrapper1.sh \[7.4,2.0,3198\] > conn.log
3199	wheeler232	1546764524.108	   110.766	0	0	0	0	./wrapper1.sh \[7.4,2.2,3199\] > conn.log
3200	wheeler239	1546764524.262	   113.240	0	0	0	0	./wrapper1.sh \[7.4,2.4,3200\] > conn.log
3201	wheeler228	1546764524.697	   115.308	0	0	0	0	./wrapper1.sh \[7.4,2.6,3201\] > conn.log
3202	wheeler235	1546764524.977	   117.670	0	0	0	0	./wrapper1.sh \[7.4,2.8,3202\] > conn.log
3203	wheeler237	1546764526.687	   117.937	0	0	0	0	./wrapper1.sh \[7.4,3.0,3203\] > conn.log
3204	wheeler230	1546764543.554	   119.424	0	0	0	0	./wrapper1.sh \[7.4,3.2,3204\] > conn.log
3205	wheeler236	1546764556.547	   120.250	0	0	0	0	./wrapper1.sh \[7.4,3.4,3205\] > conn.log
3206	wheeler238	1546764588.798	   124.497	0	0	0	0	./wrapper1.sh \[7.4,3.6,3206\] > conn.log
3207	wheeler231	1546764592.931	   127.865	0	0	0	0	./wrapper1.sh \[7.4,3.8,3207\] > conn.log
3208	wheeler233	1546764597.097	   132.246	0	0	0	0	./wrapper1.sh \[7.4,4.0,3208\] > conn.log
3214	wheeler237	1546764644.636	    88.350	0	0	0	0	./wrapper1.sh \[7.6,-5.0,3214\] > conn.log
3215	wheeler230	1546764662.994	    88.505	0	0	0	0	./wrapper1.sh \[7.6,-4.8,3215\] > conn.log
3209	wheeler246	1546764626.129	   136.054	0	0	0	0	./wrapper1.sh \[7.4,4.2,3209\] > conn.log
3216	wheeler236	1546764676.808	    89.679	0	0	0	0	./wrapper1.sh \[7.6,-4.6,3216\] > conn.log
3210	wheeler232	1546764634.888	   136.569	0	0	0	0	./wrapper1.sh \[7.4,4.4,3210\] > conn.log
3212	wheeler228	1546764640.018	   135.357	0	0	0	0	./wrapper1.sh \[7.4,4.8,3212\] > conn.log
3213	wheeler235	1546764642.657	   133.246	0	0	0	0	./wrapper1.sh \[7.4,5.0,3213\] > conn.log
3191	wheeler240	1546764419.318	   357.997	0	0	0	0	./wrapper1.sh \[7.4,0.6,3191\] > conn.log
3211	wheeler239	1546764637.514	   141.110	0	0	0	0	./wrapper1.sh \[7.4,4.6,3211\] > conn.log
3217	wheeler238	1546764713.311	    89.471	0	0	0	0	./wrapper1.sh \[7.6,-4.4,3217\] > conn.log
3218	wheeler231	1546764720.809	    90.006	0	0	0	0	./wrapper1.sh \[7.6,-4.2,3218\] > conn.log
3219	wheeler233	1546764729.354	    90.343	0	0	0	0	./wrapper1.sh \[7.6,-4.0,3219\] > conn.log
3220	wheeler237	1546764732.998	    89.346	0	0	0	0	./wrapper1.sh \[7.6,-3.8,3220\] > conn.log
3221	wheeler230	1546764751.513	    89.517	0	0	0	0	./wrapper1.sh \[7.6,-3.6,3221\] > conn.log
3222	wheeler246	1546764762.195	    91.087	0	0	0	0	./wrapper1.sh \[7.6,-3.4,3222\] > conn.log
3223	wheeler236	1546764766.500	    89.964	0	0	0	0	./wrapper1.sh \[7.6,-3.2,3223\] > conn.log
3224	wheeler232	1546764771.470	    89.782	0	0	0	0	./wrapper1.sh \[7.6,-3.0,3224\] > conn.log
3225	wheeler228	1546764775.390	    88.965	0	0	0	0	./wrapper1.sh \[7.6,-2.8,3225\] > conn.log
3226	wheeler235	1546764775.914	    90.629	0	0	0	0	./wrapper1.sh \[7.6,-2.6,3226\] > conn.log
3227	wheeler240	1546764777.328	    89.503	0	0	0	0	./wrapper1.sh \[7.6,-2.4,3227\] > conn.log
3228	wheeler239	1546764778.635	    89.233	0	0	0	0	./wrapper1.sh \[7.6,-2.2,3228\] > conn.log
3229	wheeler238	1546764802.797	    90.312	0	0	0	0	./wrapper1.sh \[7.6,-2.0,3229\] > conn.log
3230	wheeler231	1546764810.826	    89.348	0	0	0	0	./wrapper1.sh \[7.6,-1.8,3230\] > conn.log
3231	wheeler233	1546764819.771	    90.588	0	0	0	0	./wrapper1.sh \[7.6,-1.6,3231\] > conn.log
3232	wheeler237	1546764822.356	    88.539	0	0	0	0	./wrapper1.sh \[7.6,-1.4,3232\] > conn.log
3233	wheeler230	1546764841.046	    90.569	0	0	0	0	./wrapper1.sh \[7.6,-1.2,3233\] > conn.log
3234	wheeler246	1546764853.345	    91.315	0	0	0	0	./wrapper1.sh \[7.6,-1.0,3234\] > conn.log
3235	wheeler236	1546764856.522	    93.448	0	0	0	0	./wrapper1.sh \[7.6,-0.8,3235\] > conn.log
3236	wheeler232	1546764861.265	    96.565	0	0	0	0	./wrapper1.sh \[7.6,-0.6,3236\] > conn.log
3237	wheeler228	1546764864.373	    93.643	0	0	0	0	./wrapper1.sh \[7.6,-0.4,3237\] > conn.log
3239	wheeler240	1546764866.842	    94.062	0	0	0	0	./wrapper1.sh \[7.6,0.0,3239\] > conn.log
3238	wheeler235	1546764866.556	    95.976	0	0	0	0	./wrapper1.sh \[7.6,-0.2,3238\] > conn.log
3240	wheeler239	1546764867.879	    94.763	0	0	0	0	./wrapper1.sh \[7.6,0.2,3240\] > conn.log
3241	wheeler238	1546764893.124	    95.212	0	0	0	0	./wrapper1.sh \[7.6,0.4,3241\] > conn.log
3242	wheeler231	1546764900.185	    94.722	0	0	0	0	./wrapper1.sh \[7.6,0.6,3242\] > conn.log
3244	wheeler237	1546764910.907	    96.587	0	0	0	0	./wrapper1.sh \[7.6,1.0,3244\] > conn.log
3243	wheeler233	1546764910.373	    97.147	0	0	0	0	./wrapper1.sh \[7.6,0.8,3243\] > conn.log
3245	wheeler230	1546764931.630	    97.925	0	0	0	0	./wrapper1.sh \[7.6,1.2,3245\] > conn.log
3246	wheeler246	1546764944.673	    99.642	0	0	0	0	./wrapper1.sh \[7.6,1.4,3246\] > conn.log
3247	wheeler236	1546764949.983	   103.787	0	0	0	0	./wrapper1.sh \[7.6,1.6,3247\] > conn.log
3248	wheeler232	1546764957.843	   105.485	0	0	0	0	./wrapper1.sh \[7.6,1.8,3248\] > conn.log
3249	wheeler228	1546764958.026	   107.378	0	0	0	0	./wrapper1.sh \[7.6,2.0,3249\] > conn.log
3250	wheeler240	1546764960.917	   110.725	0	0	0	0	./wrapper1.sh \[7.6,2.2,3250\] > conn.log
3251	wheeler235	1546764962.545	   112.908	0	0	0	0	./wrapper1.sh \[7.6,2.4,3251\] > conn.log
3252	wheeler239	1546764962.654	   115.017	0	0	0	0	./wrapper1.sh \[7.6,2.6,3252\] > conn.log
3253	wheeler238	1546764988.351	   116.692	0	0	0	0	./wrapper1.sh \[7.6,2.8,3253\] > conn.log
3254	wheeler231	1546764994.922	   116.555	0	0	0	0	./wrapper1.sh \[7.6,3.0,3254\] > conn.log
3255	wheeler237	1546765007.508	   117.915	0	0	0	0	./wrapper1.sh \[7.6,3.2,3255\] > conn.log
3256	wheeler233	1546765007.531	   121.505	0	0	0	0	./wrapper1.sh \[7.6,3.4,3256\] > conn.log
3257	wheeler230	1546765029.571	   122.934	0	0	0	0	./wrapper1.sh \[7.6,3.6,3257\] > conn.log
3258	wheeler246	1546765044.328	   126.838	0	0	0	0	./wrapper1.sh \[7.6,3.8,3258\] > conn.log
3259	wheeler236	1546765053.783	   132.540	0	0	0	0	./wrapper1.sh \[7.6,4.0,3259\] > conn.log
3265	wheeler238	1546765105.059	    89.181	0	0	0	0	./wrapper1.sh \[7.8,-5.0,3265\] > conn.log
3260	wheeler232	1546765063.342	   135.144	0	0	0	0	./wrapper1.sh \[7.6,4.2,3260\] > conn.log
3266	wheeler231	1546765111.491	    88.700	0	0	0	0	./wrapper1.sh \[7.8,-4.8,3266\] > conn.log
3261	wheeler228	1546765065.414	   135.968	0	0	0	0	./wrapper1.sh \[7.6,4.4,3261\] > conn.log
3262	wheeler240	1546765071.654	   137.128	0	0	0	0	./wrapper1.sh \[7.6,4.6,3262\] > conn.log
3264	wheeler239	1546765077.684	   132.953	0	0	0	0	./wrapper1.sh \[7.6,5.0,3264\] > conn.log
3263	wheeler235	1546765075.465	   136.443	0	0	0	0	./wrapper1.sh \[7.6,4.8,3263\] > conn.log
3267	wheeler237	1546765125.436	    88.826	0	0	0	0	./wrapper1.sh \[7.8,-4.6,3267\] > conn.log
3268	wheeler233	1546765129.048	    89.265	0	0	0	0	./wrapper1.sh \[7.8,-4.4,3268\] > conn.log
3269	wheeler230	1546765152.520	    89.677	0	0	0	0	./wrapper1.sh \[7.8,-4.2,3269\] > conn.log
3270	wheeler246	1546765171.180	    91.194	0	0	0	0	./wrapper1.sh \[7.8,-4.0,3270\] > conn.log
3271	wheeler236	1546765186.341	    88.982	0	0	0	0	./wrapper1.sh \[7.8,-3.8,3271\] > conn.log
3272	wheeler238	1546765194.253	    90.164	0	0	0	0	./wrapper1.sh \[7.8,-3.6,3272\] > conn.log
3273	wheeler232	1546765198.497	    90.556	0	0	0	0	./wrapper1.sh \[7.8,-3.4,3273\] > conn.log
3274	wheeler231	1546765200.203	    89.961	0	0	0	0	./wrapper1.sh \[7.8,-3.2,3274\] > conn.log
3275	wheeler228	1546765201.394	    93.611	0	0	0	0	./wrapper1.sh \[7.8,-3.0,3275\] > conn.log
3276	wheeler240	1546765208.794	    89.461	0	0	0	0	./wrapper1.sh \[7.8,-2.8,3276\] > conn.log
3277	wheeler239	1546765210.648	    90.180	0	0	0	0	./wrapper1.sh \[7.8,-2.6,3277\] > conn.log
3278	wheeler235	1546765211.918	    90.088	0	0	0	0	./wrapper1.sh \[7.8,-2.4,3278\] > conn.log
3279	wheeler237	1546765214.274	    88.251	0	0	0	0	./wrapper1.sh \[7.8,-2.2,3279\] > conn.log
3280	wheeler233	1546765218.329	    90.891	0	0	0	0	./wrapper1.sh \[7.8,-2.0,3280\] > conn.log
3281	wheeler230	1546765242.211	    88.890	0	0	0	0	./wrapper1.sh \[7.8,-1.8,3281\] > conn.log
3282	wheeler246	1546765262.391	    88.618	0	0	0	0	./wrapper1.sh \[7.8,-1.6,3282\] > conn.log
3283	wheeler236	1546765275.335	    90.470	0	0	0	0	./wrapper1.sh \[7.8,-1.4,3283\] > conn.log
3285	wheeler232	1546765289.067	    92.019	0	0	0	0	./wrapper1.sh \[7.8,-1.0,3285\] > conn.log
3286	wheeler231	1546765290.176	    94.649	0	0	0	0	./wrapper1.sh \[7.8,-0.8,3286\] > conn.log
3287	wheeler228	1546765295.020	    94.144	0	0	0	0	./wrapper1.sh \[7.8,-0.6,3287\] > conn.log
3288	wheeler240	1546765298.267	    94.516	0	0	0	0	./wrapper1.sh \[7.8,-0.4,3288\] > conn.log
3290	wheeler235	1546765302.018	    93.753	0	0	0	0	./wrapper1.sh \[7.8,0.0,3290\] > conn.log
3289	wheeler239	1546765300.841	    95.361	0	0	0	0	./wrapper1.sh \[7.8,-0.2,3289\] > conn.log
3291	wheeler237	1546765302.538	    94.702	0	0	0	0	./wrapper1.sh \[7.8,0.2,3291\] > conn.log
3292	wheeler233	1546765309.229	    95.028	0	0	0	0	./wrapper1.sh \[7.8,0.4,3292\] > conn.log
3293	wheeler230	1546765331.117	    94.231	0	0	0	0	./wrapper1.sh \[7.8,0.6,3293\] > conn.log
3294	wheeler246	1546765351.023	    95.431	0	0	0	0	./wrapper1.sh \[7.8,0.8,3294\] > conn.log
3295	wheeler236	1546765365.820	    97.865	0	0	0	0	./wrapper1.sh \[7.8,1.0,3295\] > conn.log
3296	wheeler232	1546765381.099	    97.732	0	0	0	0	./wrapper1.sh \[7.8,1.2,3296\] > conn.log
3297	wheeler231	1546765384.839	   100.176	0	0	0	0	./wrapper1.sh \[7.8,1.4,3297\] > conn.log
3298	wheeler228	1546765389.177	   102.078	0	0	0	0	./wrapper1.sh \[7.8,1.6,3298\] > conn.log
3284	wheeler238	1546765284.430	   213.293	0	0	0	0	./wrapper1.sh \[7.8,-1.2,3284\] > conn.log
3299	wheeler240	1546765392.797	   105.128	0	0	0	0	./wrapper1.sh \[7.8,1.8,3299\] > conn.log
3300	wheeler235	1546765395.783	   107.911	0	0	0	0	./wrapper1.sh \[7.8,2.0,3300\] > conn.log
3302	wheeler237	1546765397.253	   111.963	0	0	0	0	./wrapper1.sh \[7.8,2.4,3302\] > conn.log
3301	wheeler239	1546765396.216	   118.092	0	0	0	0	./wrapper1.sh \[7.8,2.2,3301\] > conn.log
3303	wheeler233	1546765404.271	   115.498	0	0	0	0	./wrapper1.sh \[7.8,2.6,3303\] > conn.log
3304	wheeler230	1546765425.361	   116.303	0	0	0	0	./wrapper1.sh \[7.8,2.8,3304\] > conn.log
3305	wheeler246	1546765446.471	   118.295	0	0	0	0	./wrapper1.sh \[7.8,3.0,3305\] > conn.log
3306	wheeler236	1546765463.698	   121.462	0	0	0	0	./wrapper1.sh \[7.8,3.2,3306\] > conn.log
3307	wheeler232	1546765478.844	   120.993	0	0	0	0	./wrapper1.sh \[7.8,3.4,3307\] > conn.log
3308	wheeler231	1546765485.027	   124.378	0	0	0	0	./wrapper1.sh \[7.8,3.6,3308\] > conn.log
3309	wheeler228	1546765491.265	   127.031	0	0	0	0	./wrapper1.sh \[7.8,3.8,3309\] > conn.log
3316	wheeler230	1546765541.683	    88.000	0	0	0	0	./wrapper1.sh \[8.0,-5.0,3316\] > conn.log
3310	wheeler238	1546765497.734	   132.674	0	0	0	0	./wrapper1.sh \[7.8,4.0,3310\] > conn.log
3311	wheeler240	1546765497.936	   138.438	0	0	0	0	./wrapper1.sh \[7.8,4.2,3311\] > conn.log
3312	wheeler235	1546765503.707	   137.631	0	0	0	0	./wrapper1.sh \[7.8,4.4,3312\] > conn.log
3314	wheeler239	1546765514.321	   136.134	0	0	0	0	./wrapper1.sh \[7.8,4.8,3314\] > conn.log
3315	wheeler233	1546765519.781	   132.861	0	0	0	0	./wrapper1.sh \[7.8,5.0,3315\] > conn.log
3317	wheeler246	1546765564.779	    88.830	0	0	0	0	./wrapper1.sh \[8.0,-4.8,3317\] > conn.log
3318	wheeler236	1546765585.173	    88.847	0	0	0	0	./wrapper1.sh \[8.0,-4.6,3318\] > conn.log
3319	wheeler232	1546765599.850	    88.827	0	0	0	0	./wrapper1.sh \[8.0,-4.4,3319\] > conn.log
3320	wheeler231	1546765609.420	    89.235	0	0	0	0	./wrapper1.sh \[8.0,-4.2,3320\] > conn.log
3321	wheeler228	1546765618.312	    90.457	0	0	0	0	./wrapper1.sh \[8.0,-4.0,3321\] > conn.log
3322	wheeler230	1546765629.696	    89.321	0	0	0	0	./wrapper1.sh \[8.0,-3.8,3322\] > conn.log
3323	wheeler238	1546765630.419	    90.480	0	0	0	0	./wrapper1.sh \[8.0,-3.6,3323\] > conn.log
3324	wheeler240	1546765636.388	    89.828	0	0	0	0	./wrapper1.sh \[8.0,-3.4,3324\] > conn.log
3325	wheeler235	1546765641.351	    89.689	0	0	0	0	./wrapper1.sh \[8.0,-3.2,3325\] > conn.log
3326	wheeler239	1546765650.470	    90.184	0	0	0	0	./wrapper1.sh \[8.0,-3.0,3326\] > conn.log
3327	wheeler233	1546765652.656	    90.440	0	0	0	0	./wrapper1.sh \[8.0,-2.8,3327\] > conn.log
3328	wheeler246	1546765653.623	    89.628	0	0	0	0	./wrapper1.sh \[8.0,-2.6,3328\] > conn.log
3329	wheeler236	1546765674.035	    90.615	0	0	0	0	./wrapper1.sh \[8.0,-2.4,3329\] > conn.log
3313	wheeler237	1546765509.231	   258.016	0	0	0	0	./wrapper1.sh \[7.8,4.6,3313\] > conn.log
3330	wheeler232	1546765688.688	    87.865	0	0	0	0	./wrapper1.sh \[8.0,-2.2,3330\] > conn.log
3331	wheeler231	1546765698.669	    89.900	0	0	0	0	./wrapper1.sh \[8.0,-2.0,3331\] > conn.log
3332	wheeler228	1546765708.782	    89.070	0	0	0	0	./wrapper1.sh \[8.0,-1.8,3332\] > conn.log
3333	wheeler230	1546765719.031	    89.448	0	0	0	0	./wrapper1.sh \[8.0,-1.6,3333\] > conn.log
3334	wheeler238	1546765720.910	    90.197	0	0	0	0	./wrapper1.sh \[8.0,-1.4,3334\] > conn.log
3336	wheeler235	1546765731.052	    90.174	0	0	0	0	./wrapper1.sh \[8.0,-1.0,3336\] > conn.log
3335	wheeler240	1546765726.228	   106.092	0	0	0	0	./wrapper1.sh \[8.0,-1.2,3335\] > conn.log
3337	wheeler239	1546765740.671	    93.207	0	0	0	0	./wrapper1.sh \[8.0,-0.8,3337\] > conn.log
3338	wheeler233	1546765743.109	    93.976	0	0	0	0	./wrapper1.sh \[8.0,-0.6,3338\] > conn.log
3339	wheeler246	1546765743.263	    95.361	0	0	0	0	./wrapper1.sh \[8.0,-0.4,3339\] > conn.log
3340	wheeler236	1546765764.667	    96.458	0	0	0	0	./wrapper1.sh \[8.0,-0.2,3340\] > conn.log
3341	wheeler237	1546765767.256	    94.692	0	0	0	0	./wrapper1.sh \[8.0,0.0,3341\] > conn.log
3342	wheeler232	1546765776.564	    94.340	0	0	0	0	./wrapper1.sh \[8.0,0.2,3342\] > conn.log
3343	wheeler231	1546765788.581	    94.310	0	0	0	0	./wrapper1.sh \[8.0,0.4,3343\] > conn.log
3344	wheeler228	1546765797.867	    94.921	0	0	0	0	./wrapper1.sh \[8.0,0.6,3344\] > conn.log
3345	wheeler230	1546765808.493	    96.148	0	0	0	0	./wrapper1.sh \[8.0,0.8,3345\] > conn.log
3346	wheeler238	1546765811.119	    97.585	0	0	0	0	./wrapper1.sh \[8.0,1.0,3346\] > conn.log
3347	wheeler235	1546765821.240	    97.290	0	0	0	0	./wrapper1.sh \[8.0,1.2,3347\] > conn.log
3348	wheeler240	1546765832.334	   100.404	0	0	0	0	./wrapper1.sh \[8.0,1.4,3348\] > conn.log
3349	wheeler239	1546765833.890	   102.763	0	0	0	0	./wrapper1.sh \[8.0,1.6,3349\] > conn.log
3350	wheeler233	1546765837.099	   105.299	0	0	0	0	./wrapper1.sh \[8.0,1.8,3350\] > conn.log
